resurvey,plot_id,species,taxongroup,layer,cover
1,322225,Geranium pusillum,Vascular plant,6,0.5
1,322225,Luzula campestris aggr.,Vascular plant,6,6
1,322225,Myosotis ramosissima,Vascular plant,6,0.5
1,322225,Plantago lanceolata,Vascular plant,6,8
1,322225,Poa pratensis aggr.,Vascular plant,6,45
1,322225,Potentilla argentea,Vascular plant,6,0.5
1,322225,Securigera varia,Vascular plant,6,0.5
1,322225,Trifolium arvense,Vascular plant,6,0.5
1,322225,Trifolium dubium,Vascular plant,6,0.5
1,322225,Trifolium repens,Vascular plant,6,1
1,322225,Veronica arvensis,Vascular plant,6,2
1,322225,Vicia sativa,Vascular plant,6,0.5
1,322934,Achillea millefolium aggr.,Vascular plant,0,0.1
1,322934,Agrimonia eupatoria,Vascular plant,0,5
1,322934,Agrostis gigantea,Vascular plant,0,1
1,322934,Allium angulosum,Vascular plant,0,4
1,322934,Arrhenatherum elatius,Vascular plant,0,5
1,322934,Briza media,Vascular plant,0,3
1,322934,Calamagrostis epigejos,Vascular plant,0,10
1,322934,Carex distans,Vascular plant,0,1
1,322934,Carex hirta,Vascular plant,0,1
1,322934,Centaurea jacea aggr.,Vascular plant,0,0.1
1,322934,Cerastium fontanum subsp. vulgare,Vascular plant,0,0.1
1,322934,Cirsium canum,Vascular plant,0,0.1
1,322934,Cynodon dactylon,Vascular plant,0,1
1,322934,Dactylis glomerata,Vascular plant,0,0.1
1,322934,Daucus carota,Vascular plant,0,0.1
1,322934,Festuca rubra aggr.,Vascular plant,0,0.1
1,322934,Galium verum,Vascular plant,0,1
1,322934,Geranium pratense,Vascular plant,0,0.1
1,322934,Inula britannica,Vascular plant,0,0.1
1,322934,Jacobaea vulgaris,Vascular plant,0,0.05
1,322934,Lathyrus pratensis,Vascular plant,0,1
1,322934,Lotus maritimus,Vascular plant,0,5
1,322934,Lotus tenuis,Vascular plant,0,0.1
1,322934,Medicago lupulina,Vascular plant,0,0.1
1,322934,Odontites vulgaris aggr.,Vascular plant,0,0.1
1,322934,Ononis spinosa,Vascular plant,0,10
1,322934,Plantago lanceolata,Vascular plant,0,0.1
1,322934,Plantago major,Vascular plant,0,0.1
1,322934,Poa pratensis aggr.,Vascular plant,0,10
1,322934,Potentilla reptans,Vascular plant,0,5
1,322934,Prunella vulgaris,Vascular plant,0,0.1
1,322934,Prunus spinosa,Vascular plant,0,0.1
1,322934,Ranunculus acris aggr.,Vascular plant,0,0.1
1,322934,Ranunculus polyanthemos,Vascular plant,0,0.1
1,322934,Rubus caesius,Vascular plant,0,0.1
1,322934,Schedonorus arundinaceus,Vascular plant,0,0.1
1,322934,Schedonorus pratensis,Vascular plant,0,25
1,322934,Tilia cordata,Vascular plant,0,0.1
1,322934,Trifolium fragiferum,Vascular plant,0,0.5
1,322934,Trifolium pratense,Vascular plant,0,5
1,323281,Anthyllis vulneraria,Vascular plant,6,1
1,323281,Arabis hirsuta aggr.,Vascular plant,6,0.01
1,323281,Arrhenatherum elatius,Vascular plant,6,0.1
1,323281,Astragalus danicus,Vascular plant,6,0.1
1,323281,Avenula pubescens,Vascular plant,6,0.1
1,323281,Brachypodium pinnatum,Vascular plant,6,1
1,323281,Briza media,Vascular plant,6,0.1
1,323281,Bromopsis erecta,Vascular plant,6,25
1,323281,Bupleurum falcatum,Vascular plant,6,0.1
1,323281,Campanula glomerata,Vascular plant,6,0.1
1,323281,Campanula persicifolia,Vascular plant,6,0.1
1,323281,Carex caryophyllea,Vascular plant,6,1
1,323281,Carex michelii,Vascular plant,6,1
1,323281,Carex montana,Vascular plant,6,25
1,323281,Centaurea scabiosa,Vascular plant,6,0.1
1,323281,Cerastium arvense,Vascular plant,6,0.1
1,323281,Cerastium fontanum subsp. vulgare,Vascular plant,6,0.1
1,323281,Crataegus species,Vascular plant,7,0.1
1,323281,Cytisus virescens,Vascular plant,6,2
1,323281,Dactylis glomerata,Vascular plant,6,0.1
1,323281,Dianthus carthusianorum aggr.,Vascular plant,6,0.1
1,323281,Dorycnium pentaphyllum,Vascular plant,6,1
1,323281,Euphorbia cyparissias,Vascular plant,6,0.1
1,323281,Festuca rubra aggr.,Vascular plant,6,0.1
1,323281,Festuca stricta subsp. sulcata,Vascular plant,6,1
1,323281,Filipendula vulgaris,Vascular plant,6,0.1
1,323281,Fragaria viridis,Vascular plant,6,0.1
1,323281,Geranium sanguineum,Vascular plant,6,2
1,323281,Helianthemum nummularium subsp. obscurum,Vascular plant,6,2
1,323281,Knautia kitaibelii,Vascular plant,6,0.1
1,323281,Koeleria pyramidata,Vascular plant,6,0.1
1,323281,Lathyrus latifolius,Vascular plant,6,0.1
1,323281,Linum catharticum,Vascular plant,6,0.1
1,323281,Linum flavum,Vascular plant,6,0.1
1,323281,Luzula campestris aggr.,Vascular plant,6,0.1
1,323281,Medicago falcata,Vascular plant,6,0.1
1,323281,Medicago sativa,Vascular plant,6,0.1
1,323281,Melampyrum cristatum,Vascular plant,6,1
1,323281,Origanum vulgare,Vascular plant,6,0.01
1,323281,Orobanche alsatica,Vascular plant,6,0.1
1,323281,Peucedanum alsaticum,Vascular plant,6,0.1
1,323281,Peucedanum cervaria,Vascular plant,6,15
1,323281,Pimpinella saxifraga,Vascular plant,6,0.1
1,323281,Plantago lanceolata,Vascular plant,6,0.1
1,323281,Plantago media,Vascular plant,6,0.1
1,323281,Poa pratensis aggr.,Vascular plant,6,0.1
1,323281,Potentilla heptaphylla,Vascular plant,6,0.1
1,323281,Prunella grandiflora,Vascular plant,6,0.1
1,323281,Prunella laciniata,Vascular plant,6,0.1
1,323281,Prunella vulgaris,Vascular plant,6,0.1
1,323281,Prunus cerasifera,Vascular plant,7,0.01
1,323281,Quercus pubescens,Vascular plant,7,0.1
1,323281,Ranunculus polyanthemos,Vascular plant,6,0.01
1,323281,Salvia pratensis,Vascular plant,6,0.1
1,323281,Scabiosa ochroleuca,Vascular plant,6,0.1
1,323281,Securigera varia,Vascular plant,6,0.1
1,323281,Teucrium chamaedrys,Vascular plant,6,0.1
1,323281,Thesium linophyllon,Vascular plant,6,1
1,323281,Thymus pulegioides,Vascular plant,6,0.1
1,323281,Tilia cordata,Vascular plant,7,0.1
1,323281,Trifolium campestre,Vascular plant,6,2
1,323281,Trifolium montanum,Vascular plant,6,3
1,323281,Veronica chamaedrys aggr.,Vascular plant,6,0.1
1,323281,Veronica spicata,Vascular plant,6,0.01
1,323281,Vincetoxicum hirundinaria,Vascular plant,6,0.1
1,323281,Viola hirta,Vascular plant,6,0.1
1,323366,Achillea millefolium aggr.,Vascular plant,6,0.05
1,323366,Allium scorodoprasum,Vascular plant,6,0.1
1,323366,Anthoxanthum odoratum aggr.,Vascular plant,6,1
1,323366,Arabis hirsuta aggr.,Vascular plant,6,0.05
1,323366,Arrhenatherum elatius,Vascular plant,6,0.1
1,323366,Avenula pubescens,Vascular plant,6,10
1,323366,Brachypodium pinnatum,Vascular plant,6,3
1,323366,Bromopsis erecta,Vascular plant,6,20
1,323366,Carduus species,Vascular plant,6,0.05
1,323366,Carex hirta,Vascular plant,6,0.05
1,323366,Cerastium arvense,Vascular plant,6,0.1
1,323366,Cerastium fontanum subsp. vulgare,Vascular plant,6,0.1
1,323366,Crataegus species,Vascular plant,7,0.05
1,323366,Cruciata glabra,Vascular plant,6,2
1,323366,Cytisus hirsutus,Vascular plant,6,0.05
1,323366,Dactylis glomerata,Vascular plant,6,0.1
1,323366,Daucus carota,Vascular plant,6,0.1
1,323366,Festuca rubra aggr.,Vascular plant,6,1
1,323366,Festuca stricta subsp. sulcata,Vascular plant,6,0.1
1,323366,Filipendula vulgaris,Vascular plant,6,0.1
1,323366,Fragaria viridis,Vascular plant,6,20
1,323366,Galium mollugo aggr.,Vascular plant,6,0.1
1,323366,Geranium sanguineum,Vascular plant,6,5
1,323366,Holcus lanatus,Vascular plant,6,0.1
1,323366,Hypericum perforatum,Vascular plant,6,0.05
1,323366,Inula salicina,Vascular plant,6,0.1
1,323366,Lathyrus pratensis,Vascular plant,6,0.1
1,323366,Leucanthemum vulgare aggr.,Vascular plant,6,0.1
1,323366,Lilium martagon,Vascular plant,6,0.1
1,323366,Lotus corniculatus,Vascular plant,6,0.05
1,323366,Luzula campestris aggr.,Vascular plant,6,0.1
1,323366,Myosotis stricta,Vascular plant,6,0.1
1,323366,Plantago lanceolata,Vascular plant,6,0.1
1,323366,Poa pratensis aggr.,Vascular plant,6,20
1,323366,Potentilla alba,Vascular plant,6,1
1,323366,Potentilla heptaphylla,Vascular plant,6,0.1
1,323366,Primula veris,Vascular plant,6,0.1
1,323366,Rumex acetosa,Vascular plant,6,0.1
1,323366,Sanguisorba officinalis,Vascular plant,6,0.1
1,323366,Saxifraga bulbifera,Vascular plant,6,0.05
1,323366,Serratula tinctoria,Vascular plant,6,4
1,323366,Stachys officinalis,Vascular plant,6,0.05
1,323366,Stellaria graminea,Vascular plant,6,0.1
1,323366,Trifolium alpestre,Vascular plant,6,0.1
1,323366,Trifolium campestre,Vascular plant,6,0.1
1,323366,Trifolium dubium,Vascular plant,6,0.05
1,323366,Trisetum flavescens,Vascular plant,6,0.1
1,323366,Veronica chamaedrys aggr.,Vascular plant,6,0.1
1,323366,Vicia hirsuta,Vascular plant,6,2
1,323366,Vicia sativa,Vascular plant,6,0.1
1,323366,Vicia tenuifolia,Vascular plant,6,0.1
1,323366,Viola canina,Vascular plant,6,0.1
1,323366,Viola hirta,Vascular plant,6,0.1
1,323526,Achillea millefolium aggr.,Vascular plant,6,25
1,323526,Arrhenatherum elatius,Vascular plant,6,1
1,323526,Cerastium fontanum subsp. vulgare,Vascular plant,6,28
1,323526,Dactylis glomerata,Vascular plant,6,0.5
1,323526,Elytrigia repens aggr.,Vascular plant,6,2
1,323526,Festuca rubra aggr.,Vascular plant,6,1
1,323526,Geranium pusillum,Vascular plant,6,0.5
1,323526,Hordeum murinum,Vascular plant,6,0.5
1,323526,Hordeum vulgare,Vascular plant,6,0.5
1,323526,Lolium perenne,Vascular plant,6,5
1,323526,Plantago lanceolata,Vascular plant,6,6
1,323526,Poa pratensis aggr.,Vascular plant,6,38
1,323526,Ranunculus bulbosus,Vascular plant,6,0.5
1,323526,Silene latifolia,Vascular plant,6,0.5
1,323526,Silene vulgaris,Vascular plant,6,0.5
1,323526,Stellaria media,Vascular plant,6,0.1
1,323526,Trifolium dubium,Vascular plant,6,0.5
1,323526,Veronica arvensis,Vascular plant,6,5
1,324682,Anisantha tectorum,Vascular plant,6,0.1
1,324682,Arenaria serpyllifolia,Vascular plant,6,0.1
1,324682,Bromus hordeaceus,Vascular plant,6,6
1,324682,Capsella bursa-pastoris,Vascular plant,6,5
1,324682,Chenopodium album aggr.,Vascular plant,6,0.5
1,324682,Consolida regalis,Vascular plant,6,0.5
1,324682,Convolvulus arvensis,Vascular plant,6,6
1,324682,Elytrigia repens aggr.,Vascular plant,6,2
1,324682,Holosteum umbellatum,Vascular plant,6,0.01
1,324682,Hordeum murinum,Vascular plant,6,3
1,324682,Lactuca serriola,Vascular plant,6,0.5
1,324682,Lamium amplexicaule,Vascular plant,6,0.5
1,324682,Lolium perenne,Vascular plant,6,5
1,324682,Medicago lupulina,Vascular plant,6,1
1,324682,Ochlopoa annua,Vascular plant,6,2
1,324682,Papaver rhoeas,Vascular plant,6,0.5
1,324682,Polygonum aviculare aggr.,Vascular plant,6,15
1,324682,Sclerochloa dura,Vascular plant,6,5
1,324682,Senecio vulgaris,Vascular plant,6,0.01
1,324682,Sonchus oleraceus,Vascular plant,6,0.01
1,324682,Stellaria media,Vascular plant,6,5
1,324682,Taraxacum sect. Taraxacum,Vascular plant,6,0.5
1,324682,Tripleurospermum maritimum aggr.,Vascular plant,6,3
1,324682,Veronica arvensis,Vascular plant,6,1
1,324682,Veronica polita,Vascular plant,6,1
1,324682,Viola arvensis,Vascular plant,6,1
1,325179,Arrhenatherum elatius,Vascular plant,6,4
1,325179,Carex humilis,Vascular plant,6,5
1,325179,Carex supina,Vascular plant,6,0.01
1,325179,Carlina acaulis,Vascular plant,6,0.1
1,325179,Cytisus procumbens,Vascular plant,6,0.1
1,325179,Dianthus carthusianorum aggr.,Vascular plant,6,2
1,325179,Eryngium campestre,Vascular plant,6,0.1
1,325179,Festuca stricta subsp. sulcata,Vascular plant,6,1
1,325179,Festuca valesiaca aggr.,Vascular plant,6,3
1,325179,Fragaria viridis,Vascular plant,6,2
1,325179,Helictochloa pratensis,Vascular plant,6,0.1
1,325179,Hypericum perforatum,Vascular plant,6,0.1
1,325179,Hypochaeris radicata,Vascular plant,6,0.1
1,325179,Jacobaea vulgaris,Vascular plant,6,0.1
1,325179,Koeleria macrantha,Vascular plant,6,1
1,325179,Luzula campestris aggr.,Vascular plant,6,0.1
1,325179,Muscari comosum,Vascular plant,6,0.1
1,325179,Phleum phleoides,Vascular plant,6,0.1
1,325179,Pilosella officinarum,Vascular plant,6,5
1,325179,Plantago lanceolata,Vascular plant,6,0.1
1,325179,Poa pratensis aggr.,Vascular plant,6,0.1
1,325179,Potentilla incana,Vascular plant,6,9
1,325179,Pulsatilla vulgaris subsp. Grandis,Vascular plant,6,1
1,325179,Rosa canina aggr.,Vascular plant,7,0.1
1,325179,Rumex acetosella,Vascular plant,6,0.5
1,325179,Silene otites aggr.,Vascular plant,6,0.01
1,325179,Silene viscaria,Vascular plant,6,25
1,325179,Thymus praecox,Vascular plant,6,0.01
1,325179,Veronica dillenii,Vascular plant,6,0.1
1,325179,Veronica spicata,Vascular plant,6,1
1,325179,Vicia tetrasperma,Vascular plant,6,0.1
1,325294,Achillea millefolium aggr.,Vascular plant,6,0.5
1,325294,Anthericum ramosum,Vascular plant,6,0.1
1,325294,Astragalus austriacus,Vascular plant,6,0.5
1,325294,Avenula pubescens,Vascular plant,6,0.5
1,325294,Brachypodium pinnatum,Vascular plant,6,20
1,325294,Carex humilis,Vascular plant,6,35
1,325294,Centaurea scabiosa,Vascular plant,6,0.5
1,325294,Crataegus monogyna,Vascular plant,7,0.5
1,325294,Cytisus ratisbonensis,Vascular plant,6,0.5
1,325294,Dactylis glomerata,Vascular plant,6,0.1
1,325294,Dorycnium pentaphyllum,Vascular plant,6,10
1,325294,Euphorbia cyparissias,Vascular plant,6,0.1
1,325294,Festuca stricta subsp. sulcata,Vascular plant,6,12
1,325294,Filipendula vulgaris,Vascular plant,6,0.5
1,325294,Galium verum,Vascular plant,6,0.5
1,325294,Helictochloa pratensis,Vascular plant,6,15
1,325294,Inula ensifolia,Vascular plant,6,38
1,325294,Knautia arvensis,Vascular plant,6,0.5
1,325294,Koeleria macrantha,Vascular plant,6,5
1,325294,Ligustrum vulgare,Vascular plant,7,0.1
1,325294,Lotus corniculatus,Vascular plant,6,0.1
1,325294,Medicago falcata,Vascular plant,6,0.5
1,325294,Melampyrum arvense,Vascular plant,6,0.5
1,325294,Ononis spinosa,Vascular plant,6,0.5
1,325294,Pilosella officinarum,Vascular plant,6,1
1,325294,Plantago media,Vascular plant,6,0.5
1,325294,Potentilla incana,Vascular plant,6,1
1,325294,Prunella grandiflora,Vascular plant,6,3
1,325294,Prunus species,Vascular plant,7,0.1
1,325294,Pyrus communis,Vascular plant,7,0.5
1,325294,Quercus petraea,Vascular plant,7,0.01
1,325294,Rosa species,Vascular plant,7,0.5
1,325294,Salvia nemorosa,Vascular plant,6,0.01
1,325294,Salvia pratensis,Vascular plant,6,0.5
1,325294,Sanguisorba minor aggr.,Vascular plant,6,1
1,325294,Seseli hippomarathrum,Vascular plant,6,1
1,325294,Teucrium chamaedrys,Vascular plant,6,1
1,325294,Thymus odoratissimus aggr.,Vascular plant,6,0.5
1,325294,Thymus praecox,Vascular plant,6,0.1
1,325294,Tragopogon pratensis,Vascular plant,6,0.1
1,325294,Veronica orchidea,Vascular plant,6,0.5
1,329567,Achillea millefolium aggr.,Vascular plant,6,0.1
1,329567,Arrhenatherum elatius,Vascular plant,6,3
1,329567,Centaurea jacea aggr.,Vascular plant,6,0.01
1,329567,Convolvulus arvensis,Vascular plant,6,0.1
1,329567,Dianthus deltoides,Vascular plant,6,0.01
1,329567,Festuca rubra aggr.,Vascular plant,6,10
1,329567,Festuca stricta subsp. sulcata,Vascular plant,6,20
1,329567,Fragaria viridis,Vascular plant,6,20
1,329567,Galium verum,Vascular plant,6,20
1,329567,Genista tinctoria,Vascular plant,6,2
1,329567,Helianthemum nummularium subsp. obscurum,Vascular plant,6,1
1,329567,Hypericum perforatum,Vascular plant,6,0.1
1,329567,Knautia arvensis,Vascular plant,6,0.1
1,329567,Pimpinella saxifraga,Vascular plant,6,0.1
1,329567,Plantago lanceolata,Vascular plant,6,0.5
1,329567,Poa pratensis aggr.,Vascular plant,6,4
1,329567,Securigera varia,Vascular plant,6,0.1
1,329567,Thymus pulegioides,Vascular plant,6,20
1,329567,Trifolium arvense,Vascular plant,6,5
1,329567,Trifolium campestre,Vascular plant,6,0.01
1,329567,Verbascum speciosum,Vascular plant,6,3
1,329567,Viola hirta,Vascular plant,6,3
1,329581,Achillea millefolium aggr.,Vascular plant,6,0.1
1,329581,Agrostis canina,Vascular plant,6,6
1,329581,Ajuga reptans,Vascular plant,6,0.1
1,329581,Angelica sylvestris,Vascular plant,6,0.2
1,329581,Anthoxanthum odoratum aggr.,Vascular plant,6,0.3
1,329581,Betula species,Vascular plant,6,0.01
1,329581,Briza media,Vascular plant,6,0.01
1,329581,Calamagrostis canescens,Vascular plant,6,25
1,329581,Cardamine pratensis aggr.,Vascular plant,6,0.1
1,329581,Carex flava,Vascular plant,6,0.1
1,329581,Carex pallescens,Vascular plant,6,0.1
1,329581,Carex panicea,Vascular plant,6,2.5
1,329581,Cirsium palustre,Vascular plant,6,8
1,329581,Comarum palustre,Vascular plant,6,0.01
1,329581,Dactylorhiza majalis,Vascular plant,6,0.1
1,329581,Galium uliginosum,Vascular plant,6,0.3
1,329581,Holcus lanatus,Vascular plant,6,0.01
1,329581,Hypericum maculatum aggr.,Vascular plant,6,0.2
1,329581,Juncus conglomeratus,Vascular plant,6,3
1,329581,Juncus effusus,Vascular plant,6,6
1,329581,Lathyrus pratensis,Vascular plant,6,0.2
1,329581,Luzula campestris aggr.,Vascular plant,6,1
1,329581,Lysimachia vulgaris,Vascular plant,6,0.3
1,329581,Myosotis scorpioides aggr.,Vascular plant,6,0.5
1,329581,Peucedanum palustre,Vascular plant,6,0.2
1,329581,Phragmites australis,Vascular plant,6,0.6
1,329581,Poa trivialis,Vascular plant,6,0.5
1,329581,Potentilla erecta,Vascular plant,6,0.4
1,329581,Ranunculus acris aggr.,Vascular plant,6,3
1,329581,Ranunculus auricomus aggr.,Vascular plant,6,1
1,329581,Rumex acetosa,Vascular plant,6,1
1,329581,Salix aurita,Vascular plant,6,0.01
1,329581,Scirpus sylvaticus,Vascular plant,6,3
1,329581,Silene flos-cuculi,Vascular plant,6,0.5
1,329581,Succisa pratensis,Vascular plant,6,0.5
1,329581,Veronica officinalis,Vascular plant,6,0.1
1,329581,Vicia cracca,Vascular plant,6,0.3
1,329790,Asplenium trichomanes,Vascular plant,6,0.05
1,329790,Carpinus betulus,Vascular plant,7,0.5
1,329790,Festuca pallens,Vascular plant,6,8
1,329790,Genista pilosa,Vascular plant,6,0.5
1,329790,Hieracium murorum,Vascular plant,6,2
1,329790,Luzula luzuloides,Vascular plant,6,3
1,329790,Pinus sylvestris,Vascular plant,4,3
1,329790,Pinus sylvestris,Vascular plant,7,0.5
1,329790,Polypodium vulgare,Vascular plant,6,2
1,329790,Quercus petraea,Vascular plant,7,0.1
1,329790,Senecio viscosus,Vascular plant,6,1
1,329790,Silene viscaria,Vascular plant,6,0.5
1,329790,Sorbus aria aggr.,Vascular plant,7,0.5
1,329890,Betula pendula,Vascular plant,0,2
1,329890,Calluna vulgaris,Vascular plant,0,7
1,329890,Campanula rotundifolia,Vascular plant,0,1
1,329890,Festuca species,Vascular plant,0,25
1,329890,Galium mollugo aggr.,Vascular plant,0,10
1,329890,Holcus mollis,Vascular plant,0,8
1,329890,Knautia arvensis,Vascular plant,0,3
1,329890,Lotus corniculatus,Vascular plant,0,2
1,329890,Picea abies,Vascular plant,0,1
1,329890,Quercus robur,Vascular plant,0,1
1,329890,Rubus fruticosus aggr.,Vascular plant,0,4
1,329890,Trifolium pratense,Vascular plant,0,10
1,329890,Vaccinium myrtillus,Vascular plant,0,3
1,329890,Veronica chamaedrys aggr.,Vascular plant,0,0.5
1,329890,Veronica officinalis,Vascular plant,0,4
1,329890,Viola canina,Vascular plant,0,0.5
1,329986,Achillea millefolium aggr.,Vascular plant,6,0.01
1,329986,Anemone nemorosa,Vascular plant,6,0.01
1,329986,Arrhenatherum elatius,Vascular plant,6,0.1
1,329986,Astragalus glycyphyllos,Vascular plant,6,0.01
1,329986,Brachypodium pinnatum,Vascular plant,6,20
1,329986,Carex montana,Vascular plant,6,0.01
1,329986,Centaurea scabiosa,Vascular plant,6,0.01
1,329986,Clinopodium vulgare,Vascular plant,6,0.1
1,329986,Convallaria majalis,Vascular plant,6,5
1,329986,Corylus avellana,Vascular plant,4,0.1
1,329986,Crataegus species,Vascular plant,4,0.1
1,329986,Dactylis glomerata,Vascular plant,6,2
1,329986,Euphorbia cyparissias,Vascular plant,6,0.01
1,329986,Fagus sylvatica,Vascular plant,4,0.1
1,329986,Fragaria moschata,Vascular plant,6,5
1,329986,Galium mollugo aggr.,Vascular plant,6,0.1
1,329986,Hepatica nobilis,Vascular plant,6,2
1,329986,Lathyrus pratensis,Vascular plant,6,0.01
1,329986,Lilium martagon,Vascular plant,6,0.01
1,329986,Melica nutans,Vascular plant,6,0.01
1,329986,Mercurialis perennis,Vascular plant,6,5
1,329986,Poa nemoralis,Vascular plant,6,0.1
1,329986,Polygonatum odoratum,Vascular plant,6,0.1
1,329986,Prunus avium,Vascular plant,6,0.01
1,329986,Prunus spinosa,Vascular plant,6,0.01
1,329986,Quercus petraea,Vascular plant,6,0.1
1,329986,Rosa canina aggr.,Vascular plant,6,0.1
1,329986,Schedonorus pratensis,Vascular plant,6,1
1,329986,Sorbus aucuparia,Vascular plant,6,0.01
1,329986,Taraxacum species,Vascular plant,6,0.1
1,329986,Trifolium medium,Vascular plant,6,2
1,329986,Veronica chamaedrys aggr.,Vascular plant,6,0.01
1,329986,Vicia cracca,Vascular plant,6,0.1
1,330150,Anthoxanthum odoratum aggr.,Vascular plant,6,0.5
1,330150,Arrhenatherum elatius,Vascular plant,6,0.5
1,330150,Festuca stricta subsp. trachyphylla,Vascular plant,6,6
